"year","stat6","pounds"
2012,555733,654225
2012,565501,717125
2012,565502,42797
2012,565531,128066
2012,565533,173971
2012,565534,830243
2012,565602,2710460
2012,565603,28038
2012,565604,275033
2012,565632,271367
2012,565633,1801852
2012,565634,132562
2012,565635,67469
2012,565702,54567
2012,565703,34359
2012,565704,71290
2012,575432,789034
2012,575433,19344
2012,575501,86778
2012,575502,24485
2012,575531,727386
2012,575532,7011
2012,575601,433679
2012,575603,102551
2012,575604,83558
2012,575605,35209
2012,575633,114733
2012,575634,23076
2012,575635,646740
2012,585400,11717
2012,585431,3573307
2012,585432,14622
2012,585501,122184
2012,585502,95396
2012,585531,4103673
2012,585532,2877917
2012,585601,553755
2012,585602,37818
2012,585603,4479056
2012,595400,563026
2012,595431,1140122
2012,595433,86625
2012,595434,2408
2012,595502,807084
2012,595503,966750
2012,595504,685168
2012,595505,262674
2012,595506,22610
2012,595531,821386
2012,595532,272482
2012,595533,2070008
2012,605400,617951
2012,605431,4670219
2012,605432,509043
2012,605501,2143275
2012,605502,4515068
2012,605503,14025959
2012,605504,3652778
2012,605505,10032
2012,605506,308339
2012,605507,11294563
2012,605531,24948896
2012,605532,2279166
2012,605533,55037
2012,615330,22187
2012,615400,2377569
2012,615431,81211
2012,615432,54084
2012,615501,15967
2012,615505,3970
2012,615506,15673
2012,615507,32744
2012,615508,2199445
2012,615509,22262
2012,615531,2348
2012,625330,48468
2012,625401,4894574
2012,625402,1368097
2012,625403,406320
2012,625431,1253351
2012,625432,31613
2012,625433,14212
2012,625434,910038
2012,625435,3148095
2012,625437,423415
2012,625438,311
2012,625501,468150
2012,625502,140917
2012,635330,1382078
2012,635400,5761965
2012,635432,432762
2012,635433,2390
2012,635434,914043
2012,635435,3403752
2012,635436,1082912
2012,635501,814587
2012,635502,93391
2012,645331,1455780
2012,645401,294664
2012,645403,242561
2012,645410,54892
2012,645412,1058
2012,645431,22622
2012,645432,9628
2012,645433,7340
2013,21225,2181
2013,445900,59315
2013,445931,377602
2013,445932,37196
2013,455900,140945
2013,455930,9806
2013,456001,36518
2013,456004,20818
2013,456031,9741
2013,456032,693
2013,465830,16331
2013,465901,4997061
2013,465902,11112
2013,465903,1330
2013,465904,2123391
2013,465931,2504
2013,465932,2506
2013,465933,16331
2013,466001,120522
2013,466002,2643
2013,466003,86485
2013,466004,37496
2013,466005,29910
2013,466031,14113
2013,466032,709126
2013,466033,701001
2013,475800,141275
2013,475830,563752
2013,475900,1747233
2013,475931,28706
2013,475932,31838
2013,475933,191708
2013,476002,10875
2013,476003,447880
2013,476004,2526433
2013,476005,72013
2013,476006,78758
2013,476007,209873
2013,476008,125258
2013,476009,1883
2013,476031,286388
2013,476032,157388
2013,476033,22073
2013,476034,91990
2013,476035,1871656
2013,476036,8147
2013,485700,288493
2013,485730,294724
2013,485800,2859259
2013,485831,3665669
2013,485832,20123
2013,485901,190238
2013,485931,74976
2013,485932,388760
2013,485933,12296
2013,485934,57602
2013,485935,504695
2013,486001,47032
2013,486005,2416
2013,486031,7141
2013,486033,2970
2013,486034,201
2013,495700,127614
2013,495730,4160318
2013,495800,2550347
2013,495831,319896
2013,495832,464039
2013,495901,411065
2013,495902,28488
2013,495931,360409
2013,495932,355450
2013,495933,143669
2013,495934,384557
2013,495935,96885
2013,495936,71296
2013,495937,329
2013,495938,177888
2013,495939,21861
2013,496001,5143
2013,496002,11517
2013,505630,20060
2013,505700,4103902
2013,505730,5683454
2013,505800,7973382
2013,505831,275768
2013,505832,217008
2013,505901,15126
2013,505902,147436
2013,505903,64338
2013,505904,3083
2013,505905,19062
2013,505906,2444
2013,505907,42990
2013,505909,2745
2013,505931,65275
2013,505932,53224
2013,505934,1416
2013,515600,29549
2013,515630,1867074
2013,515700,18773477
2013,515730,14433461
2013,515801,51828
2013,515802,2034288
2013,515831,6703
2013,515832,16692
2013,515833,164536
2013,515901,33028
2013,515902,36998
2013,515903,168947
2013,515904,60125
2013,515905,800460
2013,515906,522737
2013,515907,530226
2013,515908,128292
2013,515931,5421
2013,515932,35813
2013,515933,10448
2013,515934,696
2013,515935,241556
2013,515936,318960
2013,515937,234415
2013,515938,1999
2013,525600,2346789
2013,525630,27039670
2013,525701,592215
2013,525702,25766579
2013,525703,1197025
2013,525731,2638775
2013,525732,10909107
2013,525733,1440071
2013,525801,11543
2013,525802,122067
2013,525803,61626
2013,525804,9242
2013,525805,1673322
2013,525806,302192
2013,525807,2568669
2013,525831,4962
2013,525832,36142
2013,525833,366439
2013,525834,513176
2013,525835,2710
2013,525836,12316
2013,525837,2385
2013,525901,233773
2013,525902,708031
2013,525931,121603
2013,525932,212
2013,526002,748
2013,535530,367030
2013,535601,25365
2013,535602,2464155
2013,535631,235722
2013,535632,6363031
2013,535633,60491
2013,535634,358897
2013,535635,1765
2013,535702,1009739
2013,535703,215637
2013,535704,93175
2013,535705,81466
2013,535706,4389
2013,535707,998
2013,535731,296204
2013,535732,2525539
2013,535733,260291
2013,535734,193495
2013,535801,900
2013,535802,4691001
2013,535803,1490268
2013,535831,4114
2013,535832,9818
2013,535833,3959
2013,535834,8266
2013,535901,8623
2013,535903,3742
2013,535905,26502
2013,535906,24995
2013,535931,10260
2013,535932,956
2013,545500,5693
2013,545530,584597
2013,545601,54594
2013,545602,8904678
2013,545631,1216678
2013,545632,1643970
2013,545633,51052
2013,545701,3085405
2013,545702,7183977
2013,545703,851252
2013,545704,22481
2013,545731,11990
2013,545732,72405896
2013,545733,3496974
2013,545734,10913543
2013,545802,254955
2013,545803,840540
2013,555500,803099
2013,555531,9234
2013,555532,1591790
2013,555600,2808907
2013,555630,4868946
2013,555701,2684252
2013,555702,47197
2013,555731,2193366
2013,555732,537426
2013,555733,8209750
2013,565431,1712
2013,565432,7098
2013,565501,1239759
2013,565502,41280
2013,565531,17845
2013,565533,75477
2013,565534,522944
2013,565602,2291812
2013,565603,39420
2013,565604,23727
2013,565632,169727
2013,565633,1776494
2013,565634,136641
2013,565635,101906
2013,565702,109568
2013,565703,284554
2013,565704,24023
2013,575401,10123
2013,575432,155783
2013,575433,13665
2013,575501,37389
2013,575502,69144
2013,575601,420840
2013,575603,153538
2013,575604,66449
2013,575605,67993
2013,575632,6241
2013,575633,4185
2013,575634,373701
2013,575635,50660
2013,585400,18759
2013,585431,5614515
2013,585432,1559089
2013,585501,212818
2013,585502,630864
2013,585531,3048300
2013,585532,1573514
2013,585601,340705
2013,585602,1739
2013,585603,580698
2013,595400,541236
2013,595431,579038
2013,595432,2486
2013,595433,60223
2013,595502,1067110
2013,595503,724929
2013,595504,644907
2013,595505,548959
2013,595506,17564
2013,595531,242787
2013,595532,531025
2013,595533,846026
2013,605330,983
2013,605400,803792
2013,605431,7751655
2013,605432,588914
2013,605501,259715
2013,605502,5058958
2013,605503,4077471
2013,605504,2444970
2013,605505,14080
2013,605506,522433
2013,605507,1818449
2013,605531,6617206
2013,605532,779784
2013,605533,9990
2013,615330,3024
2013,615400,2340359
2013,615431,228401
2013,615432,134731
2013,615501,15300
2013,615505,21435
2013,615507,19610
2013,615508,1387013
2013,615509,25080
2013,615531,2805
2013,625330,36998
2013,625401,3488248
2013,625402,1655593
2013,625404,4760
2013,625431,1215407
2013,625432,26617
2013,625433,9956
2013,625434,225505
2013,625435,3952895
2013,625436,217104
2013,625437,402220
2013,625501,316712
2013,625502,2012
2013,635330,543391
2013,635400,5297319
2013,635432,580383
2013,635434,3103417
2013,635435,4896739
2013,635436,553011
2013,635501,1017428
2013,635502,191797
2013,645331,801978
2013,645401,356347
2013,645403,178159
2013,645410,157338
2013,645431,4744
2013,645502,34432
2014,445900,65414
2014,445931,265150
2014,445932,40791
2014,446001,5930
2014,455900,92303
2014,456001,10866
2014,456031,12762
2014,456032,158
2014,465830,30742
2014,465901,1382497
2014,465902,1217
2014,465903,2258
2014,465904,1330201
2014,465932,31109
2014,465933,3467
2014,466001,307576
2014,466003,1274710
2014,466004,24347
2014,466005,4334
2014,466031,7871
2014,466032,1934497
2014,466033,102872
2014,466100,254
2014,475730,735
2014,475800,15220
2014,475830,781284
2014,475900,3130804
2014,475931,46321
2014,475932,15870
2014,475933,610980
2014,475934,17363
2014,476001,4997
2014,476003,557656
2014,476004,271725
2014,476005,37309
2014,476006,101600
2014,476007,90590
2014,476008,428063
2014,476009,40951
2014,476031,706566
2014,476032,185978
2014,476033,36215
2014,476034,35738
2014,476035,315168
2014,476036,3337
2014,485700,18368
2014,485730,303705
2014,485800,2625756
2014,485831,1883603
2014,485901,1005527
2014,485931,1209824
2014,485932,674300
2014,485934,5516
2014,485935,550194
2014,486001,31756
2014,486003,1021
2014,486005,6560
2014,486031,3797
2014,486033,3623
2014,486034,441
2014,495700,75642
2014,495730,6806341
2014,495800,2709777
2014,495831,237952
2014,495832,469442
2014,495901,520309
2014,495902,14905
2014,495931,352976
2014,495932,245783
2014,495933,192852
2014,495934,302540
2014,495935,16705
2014,495936,102368
2014,495938,55224
2014,495939,22894
2014,496001,132
2014,496002,3334
2014,505630,19220
2014,505700,3816104
2014,505730,6561208
2014,505800,9643654
2014,505831,186311
2014,505832,162873
2014,505901,38900
2014,505902,114358
2014,505903,23464
2014,505905,4721
2014,505906,3846
2014,505907,27761
2014,505908,20036
2014,505909,3597
2014,505931,15071
2014,505932,20936
2014,515600,1425
2014,515630,2831707
2014,515700,19213592
2014,515730,10536505
2014,515801,394784
2014,515802,1875171
2014,515831,16251
2014,515832,13430
2014,515833,40121
2014,515901,15582
2014,515902,39667
2014,515903,197073
2014,515904,25674
2014,515905,1023096
2014,515906,598453
2014,515907,512185
2014,515908,271930
2014,515931,6
2014,515932,13711
2014,515933,7237
2014,515935,300621
2014,515936,376378
2014,515937,158831
2014,515939,469
2014,525600,2908384
2014,525630,35554911
2014,525701,1539570
2014,525702,46180085
2014,525703,1581594
2014,525731,3148613
2014,525732,7816647
2014,525733,1290076
2014,525801,124581
2014,525802,610536
2014,525803,355172
2014,525804,13648
2014,525805,732943
2014,525806,662726
2014,525807,3412048
2014,525832,18744
2014,525833,442138
2014,525834,159073
2014,525835,10170
2014,525836,9586
2014,525901,7506
2014,525902,448561
2014,525931,89397
2014,525932,4615
2014,535500,2166
2014,535530,164375
2014,535601,186852
2014,535602,4529369
2014,535631,326633
2014,535632,7081394
2014,535633,107854
2014,535634,705089
2014,535635,305
2014,535701,49690
2014,535702,1422809
2014,535703,106850
2014,535704,78080
2014,535705,173928
2014,535706,2164
2014,535707,18114
2014,535731,684434
2014,535732,2221752
2014,535733,1736155
2014,535734,309560
2014,535801,30983
2014,535802,13186853
2014,535803,2927517
2014,535831,150426
2014,535833,3254
2014,535901,21789
2014,535905,20813
2014,535906,18571
2014,545500,40169
2014,545530,960282
2014,545601,12605
2014,545602,5740845
2014,545631,956955
2014,545632,2577014
2014,545633,239297
2014,545701,1671956
2014,545702,15904618
2014,545703,210846
2014,545704,230
2014,545731,740034
2014,545732,106831792
2014,545733,1672323
2014,545734,6700207
2014,545802,167139
2014,545803,739270
2014,545804,339491
2014,555500,465980
2014,555531,12648
2014,555532,733643
2014,555600,9440256
2014,555630,14735255
2014,555701,2488818
2014,555702,927981
2014,555731,4422338
2014,555732,2254077
2014,555733,23713316
2014,565431,6653
2014,565432,8598
2014,565501,84607
2014,565502,32470
2014,565533,22684
2014,565534,608745
2014,565602,1901728
2014,565604,14313
2014,565632,378573
2014,565633,1561229
2014,565634,29039
2014,565635,264228
2014,565702,166382
2014,565703,3767
2014,565704,27160
2014,575431,3908
2014,575432,146813
2014,575433,28678
2014,575501,77732
2014,575502,26193
2014,575531,30315
2014,575532,324491
2014,575603,95091
2014,575604,70987
2014,575605,20554
2014,575632,1733
2014,575633,2512
2014,575634,3480
2014,575635,1104208
2014,585400,19478
2014,585431,7465802
2014,585432,350023
2014,585501,297132
2014,585502,1298053
2014,585531,4506028
2014,585532,2535652
2014,585601,1168791
2014,585602,30033
2014,585603,65523
2014,595400,613565
2014,595431,1106959
2014,595432,577
2014,595433,23590
2014,595434,9061
2014,595502,2271201
2014,595503,802091
2014,595504,133872
2014,595505,401250
2014,595506,10812
2014,595531,492376
2014,595532,1177662
2014,595533,930048
2014,605400,395063
2014,605431,11069583
2014,605432,996067
2014,605501,1051010
2014,605502,7172468
2014,605503,11848665
2014,605504,5638476
2014,605505,1975
2014,605506,316383
2014,605507,2360896
2014,605531,8588469
2014,605532,237922
2014,605533,7584
2014,615330,13765
2014,615400,2737240
2014,615431,132427
2014,615432,480107
2014,615501,110357
2014,615504,4593
2014,615505,3562
2014,615506,1330
2014,615507,6956
2014,615508,2338577
2014,625330,46709
2014,625401,3969771
2014,625402,3176570
2014,625403,1757
2014,625404,12080
2014,625431,876426
2014,625432,40308
2014,625433,330351
2014,625434,840169
2014,625435,267053
2014,625437,200350
2014,625501,300980
2014,625502,61913
2014,625532,1095118
2014,635330,881702
2014,635400,9663468
2014,635432,450298
2014,635433,5461
2014,635434,2248221
2014,635435,371131
2014,635436,1228968
2014,635501,188308
2014,635502,300188
2014,635503,17729
2014,645331,1962243
2014,645401,111687
2014,645403,608
2014,645410,6443707
2014,645431,78502
2014,645435,2397293
2014,645502,24284
